"id","name","url","status"
"971","& Juliet - Musical","https://www.tickpick.com/theater/-juliet-musical-tickets/","Done"
"202","Six The Musical","https://www.tickpick.com/theater/six-the-musical-tickets/","Done"
"200","Les Miserables","https://www.tickpick.com/theater/les-miserables-tickets/","Done"
"966","The Nutcracker","https://www.tickpick.com/theater/the-nutcracker-tickets/","Done"
"965","Cirque du Soleil","https://www.tickpick.com/theater/cirque-du-soleil-tickets/","Failed"
"978","A Night of Mellon Collie and Infinite Sadness with Billy Corgan","https://www.tickpick.com/theater/a-night-of-mellon-collie-and-infinite-sadness-with-billy-corgan-tickets/","Done"
"495","World Cup Soccer","https://www.tickpick.com/soccer/world-cup-soccer-tickets/","Done"
"129","New York Giants","https://www.tickpick.com/nfl/new-york-giants-tickets/","Done"
"130","New York Jets","https://www.tickpick.com/nfl/new-york-jets-tickets/","Done"
"132","Pittsburgh Steelers","https://www.tickpick.com/nfl/pittsburgh-steelers-tickets/","Done"
"134","Seattle Seahawks","https://www.tickpick.com/nfl/seattle-seahawks-tickets/","Done"
"133","San Francisco 49ers","https://www.tickpick.com/nfl/san-francisco-49ers-tickets/","Done"
"135","Tampa Bay Buccaneers","https://www.tickpick.com/nfl/tampa-bay-buccaneers-tickets/","Done"
"137","Washington Commanders","https://www.tickpick.com/nfl/washington-commanders-tickets/","Done"
"136","Tennessee Titans","https://www.tickpick.com/nfl/tennessee-titans-tickets/","Done"
"138","Super Bowl","https://www.tickpick.com/nfl/super-bowl-tickets/","Done"
"143","Doechii","https://www.tickpick.com/concerts/doechii-tickets/","Done"
"144","Joey Valence","https://www.tickpick.com/concerts/joey-valence-tickets/","Done"
"145","Kevin Gates","https://www.tickpick.com/concerts/kevin-gates-tickets/","Done"
"147","NBA Youngboy","https://www.tickpick.com/concerts/nba-youngboy-tickets/","Done"
"149","Suicideboys","https://www.tickpick.com/concerts/suicideboys-tickets/","Done"
"150","T-Pain","https://www.tickpick.com/concerts/t-pain-tickets/","Done"
"148","Playboi Carti","https://www.tickpick.com/concerts/playboi-carti-tickets/","Done"
"152","Backstreet Boys","https://www.tickpick.com/concerts/backstreet-boys-tickets/","Done"
"151","Ariana Grande","https://www.tickpick.com/concerts/ariana-grande-tickets/","Done"
"154","Dua Lipa","https://www.tickpick.com/concerts/dua-lipa-tickets/","Done"
"155","Katseye","https://www.tickpick.com/concerts/katseye-tickets/","Done"
"156","Paul McCartney","https://www.tickpick.com/concerts/paul-mccartney-tickets/","Done"
"153","Billie Eilish","https://www.tickpick.com/concerts/billie-eilish-tickets/","Done"
"159","The Eagles","https://www.tickpick.com/concerts/the-eagles-tickets/","Done"
"158","Stevie Nicks","https://www.tickpick.com/concerts/stevie-nicks-tickets/","Done"
"160","Dolly Parton","https://www.tickpick.com/concerts/dolly-parton-tickets/","Done"
"157","Sabrina Carpenter","https://www.tickpick.com/concerts/sabrina-carpenter-tickets/","Done"
"161","Drake Milligan","https://www.tickpick.com/concerts/drake-milligan-tickets/","Done"
"163","Lauren Watkins","https://www.tickpick.com/concerts/lauren-watkins-tickets/","Done"
"162","Lainey Wilson","https://www.tickpick.com/concerts/lainey-wilson-tickets/","Done"
"165","Megan Moroney","https://www.tickpick.com/concerts/megan-moroney-tickets/","Done"
"164","Maddox Batson","https://www.tickpick.com/concerts/maddox-batson-tickets/","Done"
"166","Muscadine Bloodline","https://www.tickpick.com/concerts/muscadine-bloodline-tickets/","Done"
"169","Benson Boone","https://www.tickpick.com/concerts/benson-boone-tickets/","Done"
"167","Riley Green","https://www.tickpick.com/concerts/riley-green-tickets/","Done"
"168","Tate McRae","https://www.tickpick.com/concerts/tate-mcrae-tickets/","Done"
"170","Breezy Bowl XX","https://www.tickpick.com/concerts/breezy-bowl-xx-tickets/","Done"
"171","Bryson Tiller","https://www.tickpick.com/concerts/bryson-tiller-tickets/","Done"
"172","Chris Brown","https://www.tickpick.com/concerts/chris-brown-tickets/","Done"
"175","Lorde","https://www.tickpick.com/concerts/lorde-tickets/","Done"
"173","CIL - Artist","https://www.tickpick.com/concerts/cil-artist-tickets/","Done"
"177","Summer Walker","https://www.tickpick.com/concerts/summer-walker-tickets/","Done"
"176","Sleep Token","https://www.tickpick.com/concerts/sleep-token-tickets/","Done"
"174","Lady Gaga","https://www.tickpick.com/concerts/lady-gaga-tickets/","Done"
"178","Adam Sandler","https://www.tickpick.com/comedy/adam-sandler-tickets/","Done"
"181","Gabriel Iglesias","https://www.tickpick.com/comedy/gabriel-iglesias-tickets/","Done"
"179","Bert Kreischer","https://www.tickpick.com/comedy/bert-kreischer-tickets/","Done"
"182","Jerry Seinfeld","https://www.tickpick.com/comedy/jerry-seinfeld-tickets/","Done"
"185","Katt Williams","https://www.tickpick.com/comedy/katt-williams-tickets/","Done"
"183","Jo Koy","https://www.tickpick.com/comedy/jo-koy-tickets/","Done"
"186","Larry David","https://www.tickpick.com/comedy/larry-david-tickets/","Done"
"187","Louis C.K.","https://www.tickpick.com/comedy/louis-c-k--tickets/","Done"
"191","Shane Gillis","https://www.tickpick.com/comedy/shane-gillis-tickets/","Done"
"184","John Mulaney","https://www.tickpick.com/comedy/john-mulaney-tickets/","Done"
"188","Martin Short","https://www.tickpick.com/comedy/martin-short-tickets/","Done"
"209","California Golden Bears","https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/","Done"
"190","Nate Bargatze","https://www.tickpick.com/comedy/nate-bargatze-tickets/","Done"
"210","Clemson Tigers","https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/","Done"
"211","Duke Blue Devils","https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/","Done"
"201","Radio City Christmas Spectacular","https://www.tickpick.com/theater/radio-city-christmas-spectacular-tickets/","Done"
"193","A Beautiful Noise: Music of Neil Diamond","https://www.tickpick.com/theater/a-beautiful-noise-music-of-neil-diamond-tickets/","Done"
"206","The Phantom Of The Opera","https://www.tickpick.com/theater/the-phantom-of-the-opera-tickets/","Done"
"213","Georgia Tech Yellow Jackets","https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/","Done"
"214","Louisville Cardinals","https://www.tickpick.com/ncaa-football/louisville-cardinals-football-tickets/","Done"
"215","Miami Hurricanes","https://www.tickpick.com/ncaa-football/miami-hurricanes-football-tickets/","Done"
"216","North Carolina State Wolfpack","https://www.tickpick.com/ncaa-football/north-carolina-state-wolfpack-football-tickets/","Done"
"217","North Carolina Tar Heels","https://www.tickpick.com/ncaa-football/north-carolina-tar-heels-football-tickets/","Done"
"219","SMU Mustangs","https://www.tickpick.com/ncaa-football/smu-mustangs-football-tickets/","Done"
"218","Pittsburgh Panthers","https://www.tickpick.com/ncaa-football/pittsburgh-panthers-football-tickets/","Done"
"220","Stanford Cardinal","https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/","Done"
"221","Syracuse Orange","https://www.tickpick.com/ncaa-football/syracuse-orange-football-tickets/","Done"
"222","Virginia Cavaliers","https://www.tickpick.com/ncaa-football/virginia-cavaliers-football-tickets/","Done"
"203","The Book Of Mormon","https://www.tickpick.com/theater/the-book-of-mormon-tickets/","Done"
"223","Virginia Tech Hokies","https://www.tickpick.com/ncaa-football/virginia-tech-hokies-football-tickets/","Done"
"225","Illinois Fighting Illini","https://www.tickpick.com/ncaa-football/illinois-fighting-illini-football-tickets/","Done"
"224","Wake Forest Demon Deacons","https://www.tickpick.com/ncaa-football/wake-forest-demon-deacons-football-tickets/","Done"
"226","Indiana Hoosiers","https://www.tickpick.com/ncaa-football/indiana-hoosiers-football-tickets/","Done"
"227","Iowa Hawkeyes","https://www.tickpick.com/ncaa-football/iowa-hawkeyes-football-tickets/","Done"
"228","Maryland Terrapins","https://www.tickpick.com/ncaa-football/maryland-terrapins-football-tickets/","Done"
"229","Michigan State Spartans","https://www.tickpick.com/ncaa-football/michigan-state-spartans-football-tickets/","Done"
"230","Michigan Wolverines","https://www.tickpick.com/ncaa-football/michigan-wolverines-football-tickets/","Done"
"231","Minnesota Golden Gophers","https://www.tickpick.com/ncaa-football/minnesota-golden-gophers-football-tickets/","Done"
"232","Nebraska Cornhuskers","https://www.tickpick.com/ncaa-football/nebraska-cornhuskers-football-tickets/","Done"
"234","Ohio State Buckeyes","https://www.tickpick.com/ncaa-football/ohio-state-buckeyes-football-tickets/","Done"
"235","Oregon Ducks","https://www.tickpick.com/ncaa-football/oregon-ducks-football-tickets/","Done"
"237","Purdue Boilermakers","https://www.tickpick.com/ncaa-football/purdue-boilermakers-football-tickets/","Done"
"238","Rutgers Scarlet Knights","https://www.tickpick.com/ncaa-football/rutgers-scarlet-knights-football-tickets/","Done"
"239","UCLA Bruins","https://www.tickpick.com/ncaa-football/ucla-bruins-football-tickets/","Done"
"240","USC Trojans","https://www.tickpick.com/ncaa-football/usc-trojans-football-tickets/","Done"
"241","Washington Huskies","https://www.tickpick.com/ncaa-football/washington-huskies-football-tickets/","Done"
"242","Wisconsin Badgers","https://www.tickpick.com/ncaa-football/wisconsin-badgers-football-tickets/","Done"
